GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12
1500000US360610109001,360610109001,"Block Group 1, Census Tract 109, New York County, New York",181,62,76,47,51,41,51,41,0,11,0,11,0,11,0,11,25,25,25,25,0,11,105,64
1500000US360610110001,360610110001,"Block Group 1, Census Tract 110, New York County, New York",1023,337,505,315,454,309,454,309,0,11,0,11,0,11,0,11,51,84,51,84,0,11,518,227
1500000US360610110002,360610110002,"Block Group 2, Census Tract 110, New York County, New York",1019,295,416,229,375,229,375,229,0,11,0,11,0,11,0,11,41,70,41,70,0,11,603,230
1500000US360610110003,360610110003,"Block Group 3, Census Tract 110, New York County, New York",1751,719,871,626,871,626,802,555,69,111,0,11,0,11,0,11,0,11,0,11,0,11,880,394
1500000US360610110004,360610110004,"Block Group 4, Census Tract 110, New York County, New York",1204,353,857,322,857,322,857,322,0,11,0,11,0,11,0,11,0,11,0,11,0,11,347,206
1500000US360610110005,360610110005,"Block Group 5, Census Tract 110, New York County, New York",719,313,483,292,140,139,140,139,0,11,169,268,169,268,0,11,174,210,174,210,0,11,236,188
1500000US360610110006,360610110006,"Block Group 6, Census Tract 110, New York County, New York",1723,416,629,339,475,284,475,284,0,11,0,11,0,11,0,11,154,182,130,159,24,41,1094,348
1500000US360610111001,360610111001,"Block Group 1, Census Tract 111, New York County, New York",2204,442,1280,378,942,304,942,304,0,11,31,50,31,50,0,11,307,289,286,257,21,40,924,249
1500000US360610111002,360610111002,"Block Group 2, Census Tract 111, New York County, New York",972,214,160,124,160,124,160,124,0,11,0,11,0,11,0,11,0,11,0,11,0,11,812,180
1500000US360610111003,360610111003,"Block Group 3, Census Tract 111, New York County, New York",1461,340,164,140,27,44,27,44,0,11,0,11,0,11,0,11,137,134,137,134,0,11,1297,326
1500000US360610112011,360610112011,"Block Group 1, Census Tract 112.01, New York County, New York",792,110,311,96,272,91,272,91,0,11,27,38,27,38,0,11,12,16,12,16,0,11,481,73
1500000US360610112021,360610112021,"Block Group 1, Census Tract 112.02, New York County, New York",287,74,160,74,136,69,136,69,0,11,7,12,7,12,0,11,17,18,17,18,0,11,127,52
1500000US360610112031,360610112031,"Block Group 1, Census Tract 112.03, New York County, New York",866,186,329,156,303,150,303,150,0,11,0,11,0,11,0,11,26,41,26,41,0,11,537,133
1500000US360610112032,360610112032,"Block Group 2, Census Tract 112.03, New York County, New York",300,100,177,88,149,78,143,75,6,9,0,11,0,11,0,11,28,30,28,30,0,11,123,51
1500000US360610113001,360610113001,"Block Group 1, Census Tract 113, New York County, New York",95,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,95,45
1500000US360610114011,360610114011,"Block Group 1, Census Tract 114.01, New York County, New York",827,215,574,218,503,209,503,209,0,11,0,11,0,11,0,11,71,53,65,47,6,10,253,87
1500000US360610114012,360610114012,"Block Group 2, Census Tract 114.01, New York County, New York",435,132,350,122,313,117,313,117,0,11,0,11,0,11,0,11,37,44,37,44,0,11,85,41
1500000US360610114021,360610114021,"Block Group 1, Census Tract 114.02, New York County, New York",1391,289,772,280,679,268,679,268,0,11,0,11,0,11,0,11,93,64,93,64,0,11,619,152
1500000US360610114022,360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",954,184,641,193,614,194,600,190,14,21,0,11,0,11,0,11,27,43,27,43,0,11,313,86
1500000US360610115001,360610115001,"Block Group 1, Census Tract 115, New York County, New York",1304,291,560,225,370,153,361,148,9,14,124,138,124,138,0,11,66,63,66,63,0,11,744,196
1500000US360610115002,360610115002,"Block Group 2, Census Tract 115, New York County, New York",1405,167,507,186,430,178,430,178,0,11,63,57,63,57,0,11,14,21,14,21,0,11,898,146
1500000US360610116000,360610116000,"Block Group 0, Census Tract 116, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610116001,360610116001,"Block Group 1, Census Tract 116, New York County, New York",1022,382,687,371,459,247,459,247,0,11,0,11,0,11,0,11,228,291,228,291,0,11,335,143
1500000US360610116002,360610116002,"Block Group 2, Census Tract 116, New York County, New York",1193,270,634,280,533,263,533,263,0,11,0,11,0,11,0,11,101,115,101,115,0,11,559,162
1500000US360610116003,360610116003,"Block Group 3, Census Tract 116, New York County, New York",727,177,154,134,114,123,114,123,0,11,40,59,40,59,0,11,0,11,0,11,0,11,573,147
1500000US360610117000,360610117000,"Block Group 0, Census Tract 117, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610117001,360610117001,"Block Group 1, Census Tract 117, New York County, New York",3865,465,1580,424,1019,364,932,321,87,108,144,169,103,113,41,62,417,260,417,260,0,11,2285,347
1500000US360610118001,360610118001,"Block Group 1, Census Tract 118, New York County, New York",1677,547,978,501,894,484,894,484,0,11,84,132,84,132,0,11,0,11,0,11,0,11,699,319
1500000US360610118002,360610118002,"Block Group 2, Census Tract 118, New York County, New York",1286,609,735,577,629,561,629,561,0,11,0,11,0,11,0,11,106,125,106,125,0,11,551,271
1500000US360610118003,360610118003,"Block Group 3, Census Tract 118, New York County, New York",540,291,281,252,167,176,167,176,0,11,0,11,0,11,0,11,114,173,114,173,0,11,259,167
1500000US360610118004,360610118004,"Block Group 4, Census Tract 118, New York County, New York",1713,407,834,385,704,355,704,355,0,11,0,11,0,11,0,11,130,157,130,157,0,11,879,288
1500000US360610118005,360610118005,"Block Group 5, Census Tract 118, New York County, New York",842,242,371,225,371,225,371,225,0,11,0,11,0,11,0,11,0,11,0,11,0,11,471,184
1500000US360610118006,360610118006,"Block Group 6, Census Tract 118, New York County, New York",1613,538,1134,531,897,521,897,521,0,11,0,11,0,11,0,11,237,187,237,187,0,11,479,213
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",962,451,900,472,900,472,900,472,0,11,0,11,0,11,0,11,0,11,0,11,0,11,62,72
1500000US360610118008,360610118008,"Block Group 8, Census Tract 118, New York County, New York",636,282,292,251,292,251,292,251,0,11,0,11,0,11,0,11,0,11,0,11,0,11,344,155
1500000US360610119001,360610119001,"Block Group 1, Census Tract 119, New York County, New York",379,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,379,72
1500000US360610119002,360610119002,"Block Group 2, Census Tract 119, New York County, New York",689,85,16,26,16,26,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,673,85
1500000US360610120001,360610120001,"Block Group 1, Census Tract 120, New York County, New York",475,169,254,153,254,153,254,153,0,11,0,11,0,11,0,11,0,11,0,11,0,11,221,107
1500000US360610120002,360610120002,"Block Group 2, Census Tract 120, New York County, New York",562,189,395,181,371,179,371,179,0,11,24,37,24,37,0,11,0,11,0,11,0,11,167,97
1500000US360610120003,360610120003,"Block Group 3, Census Tract 120, New York County, New York",770,243,591,230,447,235,447,235,0,11,57,91,57,91,0,11,87,126,87,126,0,11,179,97
1500000US360610120004,360610120004,"Block Group 4, Census Tract 120, New York County, New York",1249,314,861,324,797,308,797,308,0,11,24,42,24,42,0,11,40,70,40,70,0,11,388,143
1500000US360610121001,360610121001,"Block Group 1, Census Tract 121, New York County, New York",1392,548,203,199,203,199,203,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1189,515
1500000US360610121002,360610121002,"Block Group 2, Census Tract 121, New York County, New York",2908,563,1347,578,810,470,810,470,0,11,212,234,212,234,0,11,325,285,325,285,0,11,1561,355
1500000US360610121003,360610121003,"Block Group 3, Census Tract 121, New York County, New York",622,228,147,156,97,132,97,132,0,11,50,80,50,80,0,11,0,11,0,11,0,11,475,183
1500000US360610121004,360610121004,"Block Group 4, Census Tract 121, New York County, New York",952,349,405,279,405,279,405,279,0,11,0,11,0,11,0,11,0,11,0,11,0,11,547,249
1500000US360610121005,360610121005,"Block Group 5, Census Tract 121, New York County, New York",929,422,151,139,151,139,151,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,778,404
1500000US360610121006,360610121006,"Block Group 6, Census Tract 121, New York County, New York",1327,473,450,402,130,132,130,132,0,11,0,11,0,11,0,11,320,375,245,276,75,103,877,304
1500000US360610122001,360610122001,"Block Group 1, Census Tract 122, New York County, New York",700,192,446,207,426,204,426,204,0,11,0,11,0,11,0,11,20,32,20,32,0,11,254,96
1500000US360610122002,360610122002,"Block Group 2, Census Tract 122, New York County, New York",849,163,593,173,593,173,593,173,0,11,0,11,0,11,0,11,0,11,0,11,0,11,256,109
1500000US360610122003,360610122003,"Block Group 3, Census Tract 122, New York County, New York",444,238,280,228,280,228,280,228,0,11,0,11,0,11,0,11,0,11,0,11,0,11,164,90
1500000US360610122004,360610122004,"Block Group 4, Census Tract 122, New York County, New York",1133,260,658,270,616,258,616,258,0,11,0,11,0,11,0,11,42,69,42,69,0,11,475,161
1500000US360610124000,360610124000,"Block Group 0, Census Tract 124, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124001,360610124001,"Block Group 1, Census Tract 124, New York County, New York",1519,396,713,353,481,223,481,223,0,11,0,11,0,11,0,11,232,263,232,263,0,11,806,261
1500000US360610124002,360610124002,"Block Group 2, Census Tract 124, New York County, New York",1668,433,974,483,717,458,717,458,0,11,0,11,0,11,0,11,257,347,195,248,62,107,694,283
1500000US360610124003,360610124003,"Block Group 3, Census Tract 124, New York County, New York",1447,504,923,490,923,490,923,490,0,11,0,11,0,11,0,11,0,11,0,11,0,11,524,224
1500000US360610124004,360610124004,"Block Group 4, Census Tract 124, New York County, New York",1299,335,858,369,447,323,447,323,0,11,0,11,0,11,0,11,411,352,347,283,64,99,441,178
1500000US360610124005,360610124005,"Block Group 5, Census Tract 124, New York County, New York",838,629,540,525,220,302,220,302,0,11,320,444,320,444,0,11,0,11,0,11,0,11,298,353
1500000US360610124006,360610124006,"Block Group 6, Census Tract 124, New York County, New York",1999,1026,1550,1027,1063,949,1063,949,0,11,130,205,130,205,0,11,357,400,357,400,0,11,449,181
1500000US360610124007,360610124007,"Block Group 7, Census Tract 124, New York County, New York",587,304,344,255,242,219,242,219,0,11,0,11,0,11,0,11,102,164,102,164,0,11,243,170
1500000US360610124008,360610124008,"Block Group 8, Census Tract 124, New York County, New York",435,142,129,129,129,129,129,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,306,130
1500000US360610125001,360610125001,"Block Group 1, Census Tract 125, New York County, New York",980,200,480,154,388,148,388,148,0,11,73,90,73,90,0,11,19,33,19,33,0,11,500,147
1500000US360610125002,360610125002,"Block Group 2, Census Tract 125, New York County, New York",1500,247,382,181,354,177,354,177,0,11,0,11,0,11,0,11,28,36,28,36,0,11,1118,221
1500000US360610126001,360610126001,"Block Group 1, Census Tract 126, New York County, New York",3329,871,1920,821,1543,754,1543,754,0,11,0,11,0,11,0,11,377,350,377,350,0,11,1409,449
1500000US360610126002,360610126002,"Block Group 2, Census Tract 126, New York County, New York",909,760,691,772,691,772,691,772,0,11,0,11,0,11,0,11,0,11,0,11,0,11,218,188
1500000US360610126003,360610126003,"Block Group 3, Census Tract 126, New York County, New York",1564,596,986,643,842,643,842,643,0,11,0,11,0,11,0,11,144,246,144,246,0,11,578,295
1500000US360610126004,360610126004,"Block Group 4, Census Tract 126, New York County, New York",1825,727,1354,769,1010,666,1010,666,0,11,0,11,0,11,0,11,344,396,344,396,0,11,471,202
1500000US360610126005,360610126005,"Block Group 5, Census Tract 126, New York County, New York",1341,990,1082,1042,1082,1042,1082,1042,0,11,0,11,0,11,0,11,0,11,0,11,0,11,259,128
1500000US360610126006,360610126006,"Block Group 6, Census Tract 126, New York County, New York",1111,610,489,597,489,597,489,597,0,11,0,11,0,11,0,11,0,11,0,11,0,11,622,228
1500000US360610126007,360610126007,"Block Group 7, Census Tract 126, New York County, New York",1189,556,359,397,359,397,359,397,0,11,0,11,0,11,0,11,0,11,0,11,0,11,830,474
1500000US360610126008,360610126008,"Block Group 8, Census Tract 126, New York County, New York",1138,331,381,289,220,257,220,257,0,11,161,196,161,196,0,11,0,11,0,11,0,11,757,235
1500000US360610127001,360610127001,"Block Group 1, Census Tract 127, New York County, New York",786,309,259,271,240,256,240,256,0,11,19,69,19,69,0,11,0,11,0,11,0,11,527,183
1500000US360610127002,360610127002,"Block Group 2, Census Tract 127, New York County, New York",1211,363,423,337,213,205,213,205,0,11,0,11,0,11,0,11,210,263,210,263,0,11,788,244
1500000US360610127003,360610127003,"Block Group 3, Census Tract 127, New York County, New York",2230,687,584,452,293,349,264,300,29,67,58,99,58,99,0,11,233,379,233,379,0,11,1646,544
1500000US360610127004,360610127004,"Block Group 4, Census Tract 127, New York County, New York",2201,696,938,620,734,652,734,652,0,11,204,216,181,199,23,48,0,11,0,11,0,11,1263,447
1500000US360610127005,360610127005,"Block Group 5, Census Tract 127, New York County, New York",408,241,215,233,215,233,215,233,0,11,0,11,0,11,0,11,0,11,0,11,0,11,193,109
1500000US360610128001,360610128001,"Block Group 1, Census Tract 128, New York County, New York",2108,520,1526,553,1409,525,1409,525,0,11,0,11,0,11,0,11,117,136,117,136,0,11,582,188
1500000US360610128002,360610128002,"Block Group 2, Census Tract 128, New York County, New York",837,242,625,242,592,245,592,245,0,11,0,11,0,11,0,11,33,53,33,53,0,11,212,119
1500000US360610128003,360610128003,"Block Group 3, Census Tract 128, New York County, New York",768,236,600,245,600,245,600,245,0,11,0,11,0,11,0,11,0,11,0,11,0,11,168,97
1500000US360610128004,360610128004,"Block Group 4, Census Tract 128, New York County, New York",1323,310,823,311,712,279,712,279,0,11,111,175,85,135,26,41,0,11,0,11,0,11,500,228
1500000US360610128005,360610128005,"Block Group 5, Census Tract 128, New York County, New York",1171,238,948,239,877,231,859,229,18,27,71,113,71,113,0,11,0,11,0,11,0,11,223,101
1500000US360610129000,360610129000,"Block Group 0, Census Tract 129, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610129001,360610129001,"Block Group 1, Census Tract 129, New York County, New York",1910,465,599,338,400,220,400,220,0,11,123,211,85,144,38,69,76,99,76,99,0,11,1311,346
1500000US360610129002,360610129002,"Block Group 2, Census Tract 129, New York County, New York",3658,536,1187,283,893,264,893,264,0,11,142,134,142,134,0,11,152,150,152,150,0,11,2471,449
1500000US360610130001,360610130001,"Block Group 1, Census Tract 130, New York County, New York",749,320,566,314,566,314,566,314,0,11,0,11,0,11,0,11,0,11,0,11,0,11,183,106
1500000US360610130002,360610130002,"Block Group 2, Census Tract 130, New York County, New York",1145,290,857,274,857,274,841,272,16,39,0,11,0,11,0,11,0,11,0,11,0,11,288,99
1500000US360610130003,360610130003,"Block Group 3, Census Tract 130, New York County, New York",691,259,473,279,473,279,420,246,53,62,0,11,0,11,0,11,0,11,0,11,0,11,218,92
1500000US360610130004,360610130004,"Block Group 4, Census Tract 130, New York County, New York",671,265,416,252,416,252,416,252,0,11,0,11,0,11,0,11,0,11,0,11,0,11,255,117
1500000US360610131001,360610131001,"Block Group 1, Census Tract 131, New York County, New York",1045,204,337,154,226,123,226,123,0,11,39,43,39,43,0,11,72,85,64,74,8,13,708,199
1500000US360610131002,360610131002,"Block Group 2, Census Tract 131, New York County, New York",1720,247,716,239,579,217,510,187,69,82,31,46,31,46,0,11,106,77,106,77,0,11,1004,141
1500000US360610132000,360610132000,"Block Group 0, Census Tract 132, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610132001,360610132001,"Block Group 1, Census Tract 132, New York County, New York",1686,469,1192,550,1192,550,1192,550,0,11,0,11,0,11,0,11,0,11,0,11,0,11,494,211
1500000US360610132002,360610132002,"Block Group 2, Census Tract 132, New York County, New York",1332,518,835,508,561,367,561,367,0,11,214,330,142,219,72,112,60,97,60,97,0,11,497,260
1500000US360610132003,360610132003,"Block Group 3, Census Tract 132, New York County, New York",1172,481,702,541,436,473,436,473,0,11,174,228,174,228,0,11,92,155,92,155,0,11,470,296
1500000US360610132004,360610132004,"Block Group 4, Census Tract 132, New York County, New York",1899,622,668,557,581,532,581,532,0,11,87,155,87,155,0,11,0,11,0,11,0,11,1231,490
1500000US360610132005,360610132005,"Block Group 5, Census Tract 132, New York County, New York",1917,560,160,160,160,160,160,160,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1757,558
1500000US360610132006,360610132006,"Block Group 6, Census Tract 132, New York County, New York",1289,524,897,543,714,486,714,486,0,11,183,296,138,223,45,73,0,11,0,11,0,11,392,243
1500000US360610132007,360610132007,"Block Group 7, Census Tract 132, New York County, New York",800,429,324,326,43,58,43,58,0,11,173,257,173,257,0,11,108,171,108,171,0,11,476,366
1500000US360610133001,360610133001,"Block Group 1, Census Tract 133, New York County, New York",529,176,192,154,144,134,144,134,0,11,0,11,0,11,0,11,48,78,48,78,0,11,337,123
