GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1500000US360610126007,360610126007,"Block Group 7, Census Tract 126, New York County, New York",700,287,142,143,142,143,0,11,0,11,0,11,558,295,320,198,238,223
1500000US360610126008,360610126008,"Block Group 8, Census Tract 126, New York County, New York",929,248,172,135,111,129,61,75,61,75,0,11,757,235,757,235,0,11
1500000US360610127001,360610127001,"Block Group 1, Census Tract 127, New York County, New York",515,160,122,128,112,120,10,36,10,36,0,11,393,117,265,105,128,93
1500000US360610127002,360610127002,"Block Group 2, Census Tract 127, New York County, New York",855,220,154,128,108,105,46,65,0,11,46,65,701,205,652,204,49,60
1500000US360610127003,360610127003,"Block Group 3, Census Tract 127, New York County, New York",1232,320,199,160,107,119,92,114,22,39,70,113,1033,281,798,275,235,152
1500000US360610127004,360610127004,"Block Group 4, Census Tract 127, New York County, New York",1020,238,269,178,210,180,59,60,59,60,0,11,751,221,432,184,319,168
1500000US360610127005,360610127005,"Block Group 5, Census Tract 127, New York County, New York",275,129,105,114,105,114,0,11,0,11,0,11,170,89,145,81,25,40
1500000US360610128001,360610128001,"Block Group 1, Census Tract 128, New York County, New York",1005,167,478,153,432,141,46,51,0,11,46,51,527,153,471,146,56,73
1500000US360610128002,360610128002,"Block Group 2, Census Tract 128, New York County, New York",437,111,241,79,224,81,17,28,0,11,17,28,196,110,180,107,16,25
1500000US360610128003,360610128003,"Block Group 3, Census Tract 128, New York County, New York",387,102,243,95,243,95,0,11,0,11,0,11,144,76,122,69,22,35
1500000US360610128004,360610128004,"Block Group 4, Census Tract 128, New York County, New York",678,135,304,108,284,109,20,31,20,31,0,11,374,155,250,122,124,96
1500000US360610128005,360610128005,"Block Group 5, Census Tract 128, New York County, New York",597,119,374,96,348,93,26,42,26,42,0,11,223,101,223,101,0,11
1500000US360610129000,360610129000,"Block Group 0, Census Tract 129, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610129001,360610129001,"Block Group 1, Census Tract 129, New York County, New York",1093,175,197,106,142,75,55,67,24,45,31,40,896,160,675,159,221,118
1500000US360610129002,360610129002,"Block Group 2, Census Tract 129, New York County, New York",2071,278,443,112,348,109,95,64,43,40,52,50,1628,265,1181,258,447,148
1500000US360610130001,360610130001,"Block Group 1, Census Tract 130, New York County, New York",379,122,210,94,210,94,0,11,0,11,0,11,169,97,154,92,15,24
1500000US360610130002,360610130002,"Block Group 2, Census Tract 130, New York County, New York",545,114,278,80,278,80,0,11,0,11,0,11,267,89,244,87,23,29
1500000US360610130003,360610130003,"Block Group 3, Census Tract 130, New York County, New York",360,96,142,80,142,80,0,11,0,11,0,11,218,92,218,92,0,11
1500000US360610130004,360610130004,"Block Group 4, Census Tract 130, New York County, New York",414,143,175,110,175,110,0,11,0,11,0,11,239,110,224,107,15,23
1500000US360610131001,360610131001,"Block Group 1, Census Tract 131, New York County, New York",691,121,133,57,98,50,35,27,17,18,18,20,558,127,508,128,50,38
1500000US360610131002,360610131002,"Block Group 2, Census Tract 131, New York County, New York",1032,117,241,77,193,69,48,33,13,19,35,27,791,110,668,114,123,41
1500000US360610132000,360610132000,"Block Group 0, Census Tract 132, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610132001,360610132001,"Block Group 1, Census Tract 132, New York County, New York",1005,218,535,246,535,246,0,11,0,11,0,11,470,197,445,191,25,44
1500000US360610132002,360610132002,"Block Group 2, Census Tract 132, New York County, New York",751,236,314,185,225,145,89,109,66,103,23,37,437,213,349,179,88,116
1500000US360610132003,360610132003,"Block Group 3, Census Tract 132, New York County, New York",745,246,352,272,220,240,132,142,85,112,47,81,393,250,317,231,76,90
1500000US360610132004,360610132004,"Block Group 4, Census Tract 132, New York County, New York",1127,292,187,138,158,132,29,47,29,47,0,11,940,310,720,275,220,190
1500000US360610132005,360610132005,"Block Group 5, Census Tract 132, New York County, New York",1299,295,82,83,82,83,0,11,0,11,0,11,1217,300,877,294,340,222
1500000US360610132006,360610132006,"Block Group 6, Census Tract 132, New York County, New York",671,238,279,164,233,153,46,75,46,75,0,11,392,243,392,243,0,11
1500000US360610132007,360610132007,"Block Group 7, Census Tract 132, New York County, New York",462,219,129,133,12,16,117,129,61,92,56,89,333,222,300,217,33,58
1500000US360610133001,360610133001,"Block Group 1, Census Tract 133, New York County, New York",330,97,56,42,42,36,14,23,0,11,14,23,274,96,224,90,50,40
1500000US360610133002,360610133002,"Block Group 2, Census Tract 133, New York County, New York",508,133,114,70,59,43,55,53,0,11,55,53,394,132,345,129,49,40
1500000US360610133003,360610133003,"Block Group 3, Census Tract 133, New York County, New York",575,146,132,77,119,73,13,23,13,23,0,11,443,143,373,137,70,49
1500000US360610133004,360610133004,"Block Group 4, Census Tract 133, New York County, New York",776,129,129,78,87,64,42,44,11,25,31,37,647,135,407,110,240,100
1500000US360610133005,360610133005,"Block Group 5, Census Tract 133, New York County, New York",597,144,243,105,207,108,36,41,0,11,36,41,354,120,251,116,103,72
1500000US360610134001,360610134001,"Block Group 1, Census Tract 134, New York County, New York",488,210,200,160,200,160,0,11,0,11,0,11,288,185,218,162,70,108
1500000US360610134002,360610134002,"Block Group 2, Census Tract 134, New York County, New York",558,210,103,122,103,122,0,11,0,11,0,11,455,210,369,172,86,135
1500000US360610134003,360610134003,"Block Group 3, Census Tract 134, New York County, New York",887,281,448,266,290,264,158,174,62,98,96,139,439,208,384,217,55,90
1500000US360610134004,360610134004,"Block Group 4, Census Tract 134, New York County, New York",615,186,234,182,234,182,0,11,0,11,0,11,381,172,381,172,0,11
1500000US360610134005,360610134005,"Block Group 5, Census Tract 134, New York County, New York",728,228,245,179,200,157,45,74,0,11,45,74,483,231,312,201,171,136
1500000US360610134006,360610134006,"Block Group 6, Census Tract 134, New York County, New York",874,232,388,219,209,168,179,153,54,89,125,125,486,247,446,248,40,64
1500000US360610134007,360610134007,"Block Group 7, Census Tract 134, New York County, New York",936,312,161,171,161,171,0,11,0,11,0,11,775,314,634,301,141,145
1500000US360610134008,360610134008,"Block Group 8, Census Tract 134, New York County, New York",1112,258,579,228,469,205,110,159,0,11,110,159,533,232,477,224,56,85
1500000US360610134009,360610134009,"Block Group 9, Census Tract 134, New York County, New York",641,286,0,11,0,11,0,11,0,11,0,11,641,286,565,289,76,86
1500000US360610135000,360610135000,"Block Group 0, Census Tract 135, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610135001,360610135001,"Block Group 1, Census Tract 135, New York County, New York",1822,214,420,120,263,99,157,78,27,33,130,71,1402,223,1225,229,177,80
1500000US360610135002,360610135002,"Block Group 2, Census Tract 135, New York County, New York",1925,218,524,151,324,116,200,93,74,76,126,64,1401,205,1096,203,305,125
1500000US360610136000,360610136000,"Block Group 0, Census Tract 136, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610136001,360610136001,"Block Group 1, Census Tract 136, New York County, New York",1606,445,297,233,234,209,63,103,63,103,0,11,1309,451,1083,423,226,220
1500000US360610136002,360610136002,"Block Group 2, Census Tract 136, New York County, New York",1247,230,492,233,454,216,38,70,0,11,38,70,755,248,672,264,83,96
1500000US360610136003,360610136003,"Block Group 3, Census Tract 136, New York County, New York",886,336,449,224,393,222,56,90,0,11,56,90,437,283,437,283,0,11
1500000US360610136004,360610136004,"Block Group 4, Census Tract 136, New York County, New York",1546,367,792,269,763,262,29,54,0,11,29,54,754,326,575,246,179,232
1500000US360610136005,360610136005,"Block Group 5, Census Tract 136, New York County, New York",908,202,546,215,499,200,47,74,0,11,47,74,362,161,317,168,45,71
1500000US360610136006,360610136006,"Block Group 6, Census Tract 136, New York County, New York",765,207,286,197,228,170,58,96,0,11,58,96,479,218,479,218,0,11
1500000US360610136007,360610136007,"Block Group 7, Census Tract 136, New York County, New York",503,177,93,110,93,110,0,11,0,11,0,11,410,156,253,137,157,98
1500000US360610136008,360610136008,"Block Group 8, Census Tract 136, New York County, New York",1213,350,542,183,542,183,0,11,0,11,0,11,671,304,636,307,35,57
1500000US360610137001,360610137001,"Block Group 1, Census Tract 137, New York County, New York",503,198,120,77,95,77,25,40,0,11,25,40,383,187,344,187,39,44
1500000US360610137002,360610137002,"Block Group 2, Census Tract 137, New York County, New York",281,94,52,45,52,45,0,11,0,11,0,11,229,83,203,83,26,43
1500000US360610137003,360610137003,"Block Group 3, Census Tract 137, New York County, New York",616,216,266,126,191,108,75,73,24,37,51,64,350,184,216,123,134,153
1500000US360610137004,360610137004,"Block Group 4, Census Tract 137, New York County, New York",844,224,514,183,268,111,246,176,102,121,144,147,330,201,256,184,74,98
1500000US360610137005,360610137005,"Block Group 5, Census Tract 137, New York County, New York",618,173,190,101,168,95,22,38,0,11,22,38,428,172,329,170,99,73
1500000US360610137006,360610137006,"Block Group 6, Census Tract 137, New York County, New York",716,170,286,99,286,99,0,11,0,11,0,11,430,163,311,166,119,113
1500000US360610138001,360610138001,"Block Group 1, Census Tract 138, New York County, New York",383,222,261,190,261,190,0,11,0,11,0,11,122,143,122,143,0,11
1500000US360610138002,360610138002,"Block Group 2, Census Tract 138, New York County, New York",1295,406,344,335,344,335,0,11,0,11,0,11,951,336,538,198,413,328
1500000US360610138003,360610138003,"Block Group 3, Census Tract 138, New York County, New York",866,227,116,137,116,137,0,11,0,11,0,11,750,244,698,236,52,85
1500000US360610138004,360610138004,"Block Group 4, Census Tract 138, New York County, New York",811,313,139,147,139,147,0,11,0,11,0,11,672,277,600,269,72,83
1500000US360610138005,360610138005,"Block Group 5, Census Tract 138, New York County, New York",706,187,203,141,203,141,0,11,0,11,0,11,503,236,351,198,152,151
1500000US360610138006,360610138006,"Block Group 6, Census Tract 138, New York County, New York",1162,361,653,363,653,363,0,11,0,11,0,11,509,290,430,265,79,128
1500000US360610138007,360610138007,"Block Group 7, Census Tract 138, New York County, New York",538,173,151,131,105,105,46,75,0,11,46,75,387,177,266,167,121,108
1500000US360610138008,360610138008,"Block Group 8, Census Tract 138, New York County, New York",822,264,260,200,260,200,0,11,0,11,0,11,562,211,562,211,0,11
1500000US360610138009,360610138009,"Block Group 9, Census Tract 138, New York County, New York",679,234,262,137,262,137,0,11,0,11,0,11,417,252,417,252,0,11
1500000US360610139001,360610139001,"Block Group 1, Census Tract 139, New York County, New York",1041,284,47,62,26,49,21,37,0,11,21,37,994,297,875,301,119,96
1500000US360610139002,360610139002,"Block Group 2, Census Tract 139, New York County, New York",607,174,95,84,59,60,36,58,0,11,36,58,512,161,461,187,51,82
1500000US360610139003,360610139003,"Block Group 3, Census Tract 139, New York County, New York",752,264,389,201,361,194,28,51,0,11,28,51,363,193,287,161,76,127
1500000US360610139004,360610139004,"Block Group 4, Census Tract 139, New York County, New York",819,326,57,71,57,71,0,11,0,11,0,11,762,332,597,340,165,163
1500000US360610139005,360610139005,"Block Group 5, Census Tract 139, New York County, New York",934,333,262,210,114,124,148,175,148,175,0,11,672,334,672,334,0,11
1500000US360610139006,360610139006,"Block Group 6, Census Tract 139, New York County, New York",606,314,78,90,32,48,46,73,0,11,46,73,528,301,436,286,92,104
1500000US360610139007,360610139007,"Block Group 7, Census Tract 139, New York County, New York",794,354,214,124,214,124,0,11,0,11,0,11,580,341,540,344,40,63
1500000US360610140001,360610140001,"Block Group 1, Census Tract 140, New York County, New York",845,117,395,109,354,102,41,40,9,15,32,38,450,117,365,98,85,96
1500000US360610140002,360610140002,"Block Group 2, Census Tract 140, New York County, New York",1106,181,503,155,413,133,90,79,0,11,90,79,603,153,513,128,90,84
1500000US360610140003,360610140003,"Block Group 3, Census Tract 140, New York County, New York",455,110,233,98,207,100,26,29,0,11,26,29,222,95,213,94,9,15
1500000US360610140004,360610140004,"Block Group 4, Census Tract 140, New York County, New York",259,90,182,79,182,79,0,11,0,11,0,11,77,47,42,25,35,40
1500000US360610140005,360610140005,"Block Group 5, Census Tract 140, New York County, New York",520,108,398,111,341,117,57,51,26,41,31,35,122,58,122,58,0,11
1500000US360610140006,360610140006,"Block Group 6, Census Tract 140, New York County, New York",567,122,218,74,192,70,26,29,0,11,26,29,349,112,274,110,75,48
1500000US360610142001,360610142001,"Block Group 1, Census Tract 142, New York County, New York",274,109,200,119,130,91,70,87,0,11,70,87,74,77,60,73,14,23
1500000US360610142002,360610142002,"Block Group 2, Census Tract 142, New York County, New York",509,118,330,123,241,110,89,68,19,30,70,61,179,97,152,94,27,31
1500000US360610142003,360610142003,"Block Group 3, Census Tract 142, New York County, New York",357,109,215,95,190,89,25,39,0,11,25,39,142,83,142,83,0,11
1500000US360610142004,360610142004,"Block Group 4, Census Tract 142, New York County, New York",334,87,280,90,266,90,14,24,14,24,0,11,54,31,54,31,0,11
1500000US360610142005,360610142005,"Block Group 5, Census Tract 142, New York County, New York",196,95,116,62,98,61,18,28,0,11,18,28,80,90,80,90,0,11
1500000US360610142006,360610142006,"Block Group 6, Census Tract 142, New York County, New York",402,98,205,84,189,87,16,26,0,11,16,26,197,89,182,96,15,23
1500000US360610143001,360610143001,"Block Group 1, Census Tract 143, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610144011,360610144011,"Block Group 1, Census Tract 144.01, New York County, New York",430,91,242,79,224,79,18,27,0,11,18,27,188,75,158,73,30,26
1500000US360610144012,360610144012,"Block Group 2, Census Tract 144.01, New York County, New York",868,144,523,151,436,146,87,52,42,39,45,42,345,120,335,122,10,17
1500000US360610144013,360610144013,"Block Group 3, Census Tract 144.01, New York County, New York",636,112,206,91,162,75,44,49,0,11,44,49,430,115,350,112,80,50
1500000US360610144014,360610144014,"Block Group 4, Census Tract 144.01, New York County, New York",742,145,350,156,270,128,80,104,63,100,17,28,392,160,316,152,76,78
1500000US360610144021,360610144021,"Block Group 1, Census Tract 144.02, New York County, New York",731,144,320,110,320,110,0,11,0,11,0,11,411,134,372,126,39,44
1500000US360610144022,360610144022,"Block Group 2, Census Tract 144.02, New York County, New York",615,164,78,61,61,54,17,26,17,26,0,11,537,156,398,165,139,82
1500000US360610144023,360610144023,"Block Group 3, Census Tract 144.02, New York County, New York",647,138,310,115,293,116,17,26,0,11,17,26,337,121,291,125,46,45
1500000US360610144024,360610144024,"Block Group 4, Census Tract 144.02, New York County, New York",1167,162,513,156,441,118,72,98,0,11,72,98,654,172,598,168,56,37
