GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US360610108005,360610108005,"Block Group 5, Census Tract 108, New York County, New York",1369,613,1367,613,1056,596,89,136,0,11,222,193,0,11,0,11,0,11,0,11,0,11,2,3,2,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610108006,360610108006,"Block Group 6, Census Tract 108, New York County, New York",1282,362,1198,351,1004,346,0,11,0,11,164,108,0,11,0,11,30,49,0,11,30,49,84,106,23,36,0,11,0,11,0,11,0,11,61,99,0,11,0,11,0,11
1500000US360610108007,360610108007,"Block Group 7, Census Tract 108, New York County, New York",1763,366,1509,338,1222,328,73,54,0,11,194,144,0,11,0,11,20,30,0,11,20,30,254,241,247,240,0,11,0,11,0,11,0,11,7,14,0,11,0,11,0,11
1500000US360610109001,360610109001,"Block Group 1, Census Tract 109, New York County, New York",186,63,184,63,108,53,19,22,0,11,51,37,0,11,0,11,6,8,0,11,6,8,2,4,1,2,0,11,0,11,0,11,0,11,1,2,0,11,0,11,0,11
1500000US360610110001,360610110001,"Block Group 1, Census Tract 110, New York County, New York",1023,337,867,362,837,371,0,11,0,11,30,59,0,11,0,11,0,11,0,11,0,11,156,139,117,139,17,28,0,11,22,39,0,11,0,11,0,11,0,11,0,11
1500000US360610110002,360610110002,"Block Group 2, Census Tract 110, New York County, New York",1019,295,1011,296,906,316,0,11,0,11,81,88,0,11,0,11,24,40,24,40,0,11,8,13,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610110003,360610110003,"Block Group 3, Census Tract 110, New York County, New York",1751,719,1691,702,1488,688,144,162,0,11,59,77,0,11,0,11,0,11,0,11,0,11,60,99,31,52,0,11,0,11,0,11,0,11,0,11,29,48,0,11,29,48
1500000US360610110004,360610110004,"Block Group 4, Census Tract 110, New York County, New York",1204,353,1047,342,1018,342,0,11,0,11,29,49,0,11,0,11,0,11,0,11,0,11,157,212,157,212,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610110005,360610110005,"Block Group 5, Census Tract 110, New York County, New York",736,313,696,317,499,319,38,60,0,11,159,141,0,11,0,11,0,11,0,11,0,11,40,66,40,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610110006,360610110006,"Block Group 6, Census Tract 110, New York County, New York",1723,416,1566,387,1239,348,120,123,0,11,207,146,0,11,0,11,0,11,0,11,0,11,157,152,117,141,0,11,0,11,0,11,0,11,40,63,0,11,0,11,0,11
1500000US360610111001,360610111001,"Block Group 1, Census Tract 111, New York County, New York",2225,442,1637,352,1058,296,89,74,15,22,454,225,0,11,6,11,15,24,0,11,15,24,588,248,348,169,0,11,0,11,0,11,0,11,177,229,63,61,61,61,2,5
1500000US360610111002,360610111002,"Block Group 2, Census Tract 111, New York County, New York",994,215,889,170,552,146,144,88,0,11,193,129,0,11,0,11,0,11,0,11,0,11,105,113,105,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610111003,360610111003,"Block Group 3, Census Tract 111, New York County, New York",1461,340,1284,321,608,246,206,191,0,11,444,187,0,11,0,11,26,30,0,11,26,30,177,121,85,77,0,11,0,11,0,11,0,11,77,90,15,23,0,11,15,23
1500000US360610112011,360610112011,"Block Group 1, Census Tract 112.01, New York County, New York",792,110,762,104,673,96,6,9,7,10,69,38,0,11,0,11,7,10,0,11,7,10,30,29,12,12,4,7,0,11,0,11,14,22,0,11,0,11,0,11,0,11
1500000US360610112021,360610112021,"Block Group 1, Census Tract 112.02, New York County, New York",287,74,283,73,266,71,0,11,0,11,17,18,0,11,0,11,0,11,0,11,0,11,4,6,0,11,0,11,0,11,0,11,0,11,0,11,4,6,0,11,4,6
1500000US360610112031,360610112031,"Block Group 1, Census Tract 112.03, New York County, New York",866,186,822,180,637,164,26,41,0,11,159,124,0,11,0,11,0,11,0,11,0,11,44,35,13,19,0,11,0,11,0,11,0,11,31,28,0,11,0,11,0,11
1500000US360610112032,360610112032,"Block Group 2, Census Tract 112.03, New York County, New York",300,100,270,89,255,91,0,11,0,11,15,13,0,11,0,11,0,11,0,11,0,11,30,26,30,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610113001,360610113001,"Block Group 1, Census Tract 113, New York County, New York",126,47,120,49,24,21,19,19,0,11,77,43,0,11,0,11,0,11,0,11,0,11,6,13,0,11,6,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610114011,360610114011,"Block Group 1, Census Tract 114.01, New York County, New York",841,215,837,215,761,214,6,6,0,11,63,65,0,11,0,11,7,9,0,11,7,9,4,3,3,3,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610114012,360610114012,"Block Group 2, Census Tract 114.01, New York County, New York",435,132,414,133,379,120,7,13,0,11,7,12,0,11,0,11,21,35,0,11,21,35,21,25,21,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610114021,360610114021,"Block Group 1, Census Tract 114.02, New York County, New York",1391,289,1368,289,1223,279,0,11,0,11,128,90,0,11,0,11,17,20,0,11,17,20,23,28,18,26,0,11,0,11,0,11,0,11,5,9,0,11,0,11,0,11
1500000US360610114022,360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",954,184,886,176,766,170,11,18,0,11,109,96,0,11,0,11,0,11,0,11,0,11,68,58,58,56,0,11,0,11,0,11,0,11,10,14,0,11,0,11,0,11
1500000US360610115001,360610115001,"Block Group 1, Census Tract 115, New York County, New York",1304,291,956,230,535,181,0,11,0,11,418,136,0,11,0,11,3,5,0,11,3,5,348,196,265,185,26,41,0,11,0,11,0,11,34,33,23,38,0,11,23,38
1500000US360610115002,360610115002,"Block Group 2, Census Tract 115, New York County, New York",1731,233,1366,222,694,161,301,131,0,11,280,117,0,11,59,92,32,39,0,11,32,39,365,128,254,117,22,23,0,11,0,11,0,11,55,44,34,46,0,11,34,46
1500000US360610116000,360610116000,"Block Group 0, Census Tract 116, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610116001,360610116001,"Block Group 1, Census Tract 116, New York County, New York",1156,395,1092,387,521,217,288,292,0,11,244,134,0,11,0,11,39,42,18,29,21,28,64,60,64,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610116002,360610116002,"Block Group 2, Census Tract 116, New York County, New York",1193,270,1193,270,865,244,43,48,0,11,148,68,11,18,17,27,109,87,0,11,109,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610116003,360610116003,"Block Group 3, Census Tract 116, New York County, New York",727,177,640,171,551,154,25,41,20,31,9,19,0,11,0,11,35,46,0,11,35,46,87,76,87,76,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610117000,360610117000,"Block Group 0, Census Tract 117, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610117001,360610117001,"Block Group 1, Census Tract 117, New York County, New York",3870,466,3034,422,2027,417,339,188,0,11,586,246,0,11,0,11,82,76,0,11,82,76,836,285,399,196,12,19,33,37,0,11,0,11,352,245,40,64,0,11,40,64
1500000US360610118001,360610118001,"Block Group 1, Census Tract 118, New York County, New York",1677,547,1646,547,1475,475,35,57,0,11,136,179,0,11,0,11,0,11,0,11,0,11,31,52,31,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610118002,360610118002,"Block Group 2, Census Tract 118, New York County, New York",1286,609,1286,609,1205,611,0,11,0,11,81,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610118003,360610118003,"Block Group 3, Census Tract 118, New York County, New York",541,291,497,277,497,277,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,44,55,44,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610118004,360610118004,"Block Group 4, Census Tract 118, New York County, New York",1713,407,1713,407,1539,406,0,11,0,11,150,128,0,11,0,11,24,44,0,11,24,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610118005,360610118005,"Block Group 5, Census Tract 118, New York County, New York",847,242,847,242,645,277,4,5,0,11,198,188,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610118006,360610118006,"Block Group 6, Census Tract 118, New York County, New York",1613,538,1549,525,1312,507,0,11,0,11,123,111,0,11,0,11,114,89,23,41,91,97,64,87,64,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",962,451,839,409,839,409,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,123,122,123,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610118008,360610118008,"Block Group 8, Census Tract 118, New York County, New York",657,284,561,276,522,271,0,11,0,11,39,50,0,11,0,11,0,11,0,11,0,11,96,107,96,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610119001,360610119001,"Block Group 1, Census Tract 119, New York County, New York",379,72,281,79,168,68,97,65,0,11,7,12,0,11,0,11,9,14,0,11,9,14,98,57,32,23,40,37,0,11,0,11,0,11,26,42,0,11,0,11,0,11
1500000US360610119002,360610119002,"Block Group 2, Census Tract 119, New York County, New York",689,85,535,98,211,68,281,96,0,11,8,13,0,11,0,11,35,44,0,11,35,44,154,57,67,51,49,14,0,11,0,11,0,11,38,24,0,11,0,11,0,11
1500000US360610120001,360610120001,"Block Group 1, Census Tract 120, New York County, New York",475,169,440,159,426,157,0,11,0,11,14,24,0,11,0,11,0,11,0,11,0,11,35,35,24,29,0,11,0,11,0,11,0,11,11,18,0,11,0,11,0,11
1500000US360610120002,360610120002,"Block Group 2, Census Tract 120, New York County, New York",562,189,523,175,480,170,0,11,12,20,31,30,0,11,0,11,0,11,0,11,0,11,39,77,39,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610120003,360610120003,"Block Group 3, Census Tract 120, New York County, New York",770,243,739,236,739,236,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,31,36,31,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610120004,360610120004,"Block Group 4, Census Tract 120, New York County, New York",1351,312,1277,303,1120,302,41,21,0,11,116,145,0,11,0,11,0,11,0,11,0,11,74,62,74,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610121001,360610121001,"Block Group 1, Census Tract 121, New York County, New York",1454,562,1187,451,620,247,151,167,0,11,400,254,0,11,16,27,0,11,0,11,0,11,267,198,267,198,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610121002,360610121002,"Block Group 2, Census Tract 121, New York County, New York",2908,563,2296,474,1856,354,187,178,0,11,136,142,0,11,0,11,117,136,0,11,117,136,612,262,531,259,0,11,0,11,0,11,0,11,81,96,0,11,0,11,0,11
1500000US360610121003,360610121003,"Block Group 3, Census Tract 121, New York County, New York",622,228,530,190,462,186,18,33,0,11,50,80,0,11,0,11,0,11,0,11,0,11,92,118,64,107,0,11,0,11,0,11,0,11,0,11,28,47,0,11,28,47
1500000US360610121004,360610121004,"Block Group 4, Census Tract 121, New York County, New York",952,349,788,321,584,286,0,11,0,11,161,136,0,11,0,11,43,69,0,11,43,69,164,127,164,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610121005,360610121005,"Block Group 5, Census Tract 121, New York County, New York",929,422,819,388,738,379,0,11,0,11,81,132,0,11,0,11,0,11,0,11,0,11,110,133,0,11,29,47,0,11,0,11,0,11,81,124,0,11,0,11,0,11
1500000US360610121006,360610121006,"Block Group 6, Census Tract 121, New York County, New York",1327,473,991,275,757,252,0,11,0,11,205,208,0,11,0,11,29,48,29,48,0,11,336,371,72,114,0,11,0,11,0,11,0,11,264,357,0,11,0,11,0,11
1500000US360610122001,360610122001,"Block Group 1, Census Tract 122, New York County, New York",700,192,655,180,655,180,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,45,44,45,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610122002,360610122002,"Block Group 2, Census Tract 122, New York County, New York",849,163,826,161,752,189,0,11,0,11,74,97,0,11,0,11,0,11,0,11,0,11,23,36,23,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610122003,360610122003,"Block Group 3, Census Tract 122, New York County, New York",444,238,432,236,432,236,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,20,12,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610122004,360610122004,"Block Group 4, Census Tract 122, New York County, New York",1133,260,1104,261,1104,261,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,32,29,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124000,360610124000,"Block Group 0, Census Tract 124, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124001,360610124001,"Block Group 1, Census Tract 124, New York County, New York",1519,396,1470,397,1288,400,32,55,0,11,121,92,0,11,0,11,29,49,0,11,29,49,49,60,25,42,24,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124002,360610124002,"Block Group 2, Census Tract 124, New York County, New York",1668,433,1645,439,1381,418,0,11,0,11,264,263,0,11,0,11,0,11,0,11,0,11,23,36,23,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124003,360610124003,"Block Group 3, Census Tract 124, New York County, New York",1836,522,1742,524,1362,468,60,57,0,11,312,211,8,16,0,11,0,11,0,11,0,11,94,77,87,72,7,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124004,360610124004,"Block Group 4, Census Tract 124, New York County, New York",1299,335,1274,332,942,326,0,11,0,11,124,115,0,11,16,29,192,175,0,11,192,175,25,44,25,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124005,360610124005,"Block Group 5, Census Tract 124, New York County, New York",1059,763,996,734,751,572,0,11,0,11,245,359,0,11,0,11,0,11,0,11,0,11,63,87,39,54,0,11,0,11,0,11,0,11,24,39,0,11,0,11,0,11
1500000US360610124006,360610124006,"Block Group 6, Census Tract 124, New York County, New York",1999,1026,1338,602,775,403,202,328,0,11,361,296,0,11,0,11,0,11,0,11,0,11,661,846,144,155,0,11,0,11,0,11,0,11,517,835,0,11,0,11,0,11
1500000US360610124007,360610124007,"Block Group 7, Census Tract 124, New York County, New York",587,304,566,296,486,275,80,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,34,21,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124008,360610124008,"Block Group 8, Census Tract 124, New York County, New York",435,142,423,146,366,128,57,92,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,22,0,11,0,11,0,11,0,11,0,11,0,11,12,22,0,11,12,22
1500000US360610125001,360610125001,"Block Group 1, Census Tract 125, New York County, New York",983,200,875,202,588,185,10,15,0,11,268,130,0,11,0,11,9,14,0,11,9,14,108,68,85,58,0,11,0,11,0,11,0,11,23,31,0,11,0,11,0,11
1500000US360610125002,360610125002,"Block Group 2, Census Tract 125, New York County, New York",1500,247,1429,239,817,161,50,41,7,11,524,174,0,11,0,11,31,27,0,11,31,27,71,50,46,31,0,11,0,11,0,11,0,11,0,11,25,37,9,16,16,22
1500000US360610126001,360610126001,"Block Group 1, Census Tract 126, New York County, New York",3329,871,3195,852,2824,857,0,11,0,11,321,259,0,11,0,11,50,81,0,11,50,81,134,199,134,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610126002,360610126002,"Block Group 2, Census Tract 126, New York County, New York",914,760,882,770,878,769,2,3,0,11,2,4,0,11,0,11,0,11,0,11,0,11,32,49,32,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610126003,360610126003,"Block Group 3, Census Tract 126, New York County, New York",1564,596,1511,574,1250,581,0,11,0,11,191,220,0,11,0,11,70,101,0,11,70,101,53,107,0,11,27,54,0,11,0,11,0,11,26,53,0,11,0,11,0,11
1500000US360610126004,360610126004,"Block Group 4, Census Tract 126, New York County, New York",1841,730,1777,726,1233,364,46,76,0,11,243,299,0,11,0,11,255,294,0,11,255,294,64,98,64,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610126005,360610126005,"Block Group 5, Census Tract 126, New York County, New York",1341,990,1341,990,562,321,0,11,0,11,779,1064,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610126006,360610126006,"Block Group 6, Census Tract 126, New York County, New York",1111,610,1078,616,1037,617,0,11,0,11,41,75,0,11,0,11,0,11,0,11,0,11,33,56,33,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610126007,360610126007,"Block Group 7, Census Tract 126, New York County, New York",1189,556,883,457,852,458,31,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,306,299,164,255,0,11,0,11,0,11,0,11,142,167,0,11,0,11,0,11
1500000US360610126008,360610126008,"Block Group 8, Census Tract 126, New York County, New York",1138,331,1005,295,857,320,94,151,0,11,54,67,0,11,0,11,0,11,0,11,0,11,133,131,133,131,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610127001,360610127001,"Block Group 1, Census Tract 127, New York County, New York",810,314,723,294,527,187,32,44,0,11,164,233,0,11,0,11,0,11,0,11,0,11,87,95,76,90,11,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610127002,360610127002,"Block Group 2, Census Tract 127, New York County, New York",1211,363,927,306,831,290,0,11,0,11,75,87,0,11,21,35,0,11,0,11,0,11,284,271,188,225,0,11,0,11,0,11,0,11,96,148,0,11,0,11,0,11
1500000US360610127003,360610127003,"Block Group 3, Census Tract 127, New York County, New York",2344,691,1571,509,895,292,95,81,0,11,581,388,0,11,0,11,0,11,0,11,0,11,773,468,137,149,14,23,73,115,118,274,0,11,431,495,0,11,0,11,0,11
1500000US360610127004,360610127004,"Block Group 4, Census Tract 127, New York County, New York",2201,696,1544,488,1264,434,61,82,0,11,95,90,0,11,20,35,104,88,0,11,104,88,657,598,322,318,23,48,39,80,0,11,0,11,0,11,273,364,273,364,0,11
1500000US360610127005,360610127005,"Block Group 5, Census Tract 127, New York County, New York",408,241,389,239,218,208,25,40,0,11,146,137,0,11,0,11,0,11,0,11,0,11,19,31,0,11,0,11,0,11,0,11,0,11,19,31,0,11,0,11,0,11
1500000US360610128001,360610128001,"Block Group 1, Census Tract 128, New York County, New York",2127,522,2022,502,1956,496,7,14,0,11,42,46,0,11,0,11,17,27,0,11,17,27,105,131,105,131,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610128002,360610128002,"Block Group 2, Census Tract 128, New York County, New York",837,242,811,247,811,247,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,30,15,23,0,11,0,11,0,11,0,11,0,11,11,19,0,11,11,19
1500000US360610128003,360610128003,"Block Group 3, Census Tract 128, New York County, New York",768,236,760,235,730,232,0,11,0,11,30,49,0,11,0,11,0,11,0,11,0,11,8,17,8,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610128004,360610128004,"Block Group 4, Census Tract 128, New York County, New York",1323,310,1266,285,1130,249,0,11,0,11,58,75,0,11,21,36,57,71,0,11,57,71,57,74,11,18,0,11,0,11,0,11,0,11,0,11,46,69,0,11,46,69
1500000US360610128005,360610128005,"Block Group 5, Census Tract 128, New York County, New York",1171,238,1009,233,938,228,0,11,0,11,0,11,0,11,0,11,71,113,0,11,71,113,162,129,162,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610129000,360610129000,"Block Group 0, Census Tract 129, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610129001,360610129001,"Block Group 1, Census Tract 129, New York County, New York",2097,472,1566,310,976,237,161,101,0,11,403,219,0,11,0,11,26,30,0,11,26,30,531,307,290,184,44,51,0,11,0,11,0,11,181,222,16,24,11,20,5,12
1500000US360610129002,360610129002,"Block Group 2, Census Tract 129, New York County, New York",3658,536,3326,502,2248,377,134,88,0,11,756,289,0,11,103,119,85,72,0,11,85,72,332,189,275,169,0,11,0,11,0,11,0,11,57,57,0,11,0,11,0,11
1500000US360610130001,360610130001,"Block Group 1, Census Tract 130, New York County, New York",749,320,720,334,720,334,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,33,29,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610130002,360610130002,"Block Group 2, Census Tract 130, New York County, New York",1166,290,1146,289,1006,280,13,13,0,11,88,58,0,11,0,11,39,47,0,11,39,47,20,23,20,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610130003,360610130003,"Block Group 3, Census Tract 130, New York County, New York",691,259,584,207,544,201,0,11,0,11,27,44,0,11,0,11,13,21,0,11,13,21,107,127,107,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610130004,360610130004,"Block Group 4, Census Tract 130, New York County, New York",671,265,671,265,664,262,0,11,0,11,7,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610131001,360610131001,"Block Group 1, Census Tract 131, New York County, New York",1045,204,765,202,505,141,101,108,0,11,123,59,0,11,27,41,9,14,0,11,9,14,280,106,175,98,15,16,0,11,0,11,0,11,82,54,8,12,0,11,8,12
1500000US360610131002,360610131002,"Block Group 2, Census Tract 131, New York County, New York",1730,247,1513,233,1158,201,12,20,0,11,321,107,0,11,0,11,22,24,14,21,8,12,217,126,188,122,0,11,0,11,0,11,0,11,24,30,5,11,5,11,0,11
1500000US360610132000,360610132000,"Block Group 0, Census Tract 132, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610132001,360610132001,"Block Group 1, Census Tract 132, New York County, New York",1686,469,1646,450,1504,493,0,11,0,11,82,117,0,11,0,11,60,103,0,11,60,103,40,68,0,11,0,11,0,11,0,11,0,11,40,68,0,11,0,11,0,11
1500000US360610132002,360610132002,"Block Group 2, Census Tract 132, New York County, New York",1332,518,1273,513,1092,412,0,11,0,11,105,126,0,11,0,11,76,116,0,11,76,116,59,93,59,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
